Artist,Art Name,Date,Image Thumbnail,artist,cloud prediction
Albert Bierstadt,Mount Corcoran,1876,https://stor.artstor.org/stor/3ef222d8-665f-4283-bb15-c2c78359ac79_size1,bierstadt,Cc
Albert Bierstadt,Indians Hunting Buffalo,1888,https://stor.artstor.org/stor/af81aca4-4b57-4573-8792-0d16918e80da_size1,bierstadt,As
Albert Bierstadt,"View of Mount Washington, from Near North Conway, New Hampshire",1860,https://stor.artstor.org/stor/307b2e15-d9e8-4618-8597-c9f9dfdfeddb_size1,bierstadt,Ns
Albert Bierstadt,Four Portraits of North American Indians; verso: Sketch of Brave Riding a Horse and Shooting a Bow and Arrow,1859,https://stor.artstor.org/stor/8916767c-5563-4dff-923b-b6f1776a158d_size1,bierstadt,Ac
Albert Bierstadt,"Autumn Woods, Oneida County, State of New York",1886,https://stor.artstor.org/stor/96e224f2-e411-429f-9078-a07097457b6d_size1,bierstadt,Sc
Albert Bierstadt,Vista from a Tree Platform,1865,https://stor.artstor.org/stor/6e7961f4-5e99-4e58-8bda-cbd0f2fde70d_size1,bierstadt,Ac
Albert Bierstadt,Indian Beauty,1863,https://stor.artstor.org/stor/f66b9800-ca07-460a-80a9-ab9d5da00c4d_size1,bierstadt,Ac
Albert Bierstadt,Niagara Falls,1869,https://stor.artstor.org/stor/b8648570-d582-4a3a-8ae5-59dd469986fa_size1,bierstadt,Cb
Albert Bierstadt,Niagara Falls,1869,https://stor.artstor.org/stor/b8648570-d582-4a3a-8ae5-59dd469986fa_size1,bierstadt,Ac
Albert Bierstadt,Niagara Falls,1869,https://stor.artstor.org/stor/b8648570-d582-4a3a-8ae5-59dd469986fa_size1,church,Sc
Albert Bierstadt,Niagara Falls,1869,https://stor.artstor.org/stor/b8648570-d582-4a3a-8ae5-59dd469986fa_size1,cole,Sc
Albert Bierstadt,Niagara Falls,1869,https://stor.artstor.org/stor/b8648570-d582-4a3a-8ae5-59dd469986fa_size1,cropsey,Cc
Albert Bierstadt,Niagara Falls,1888,https://stor.artstor.org/stor/9597f6f2-4919-4c73-884f-42c9c74f22aa_size1,bierstadt,Cb
Albert Bierstadt,Niagara Falls,1888,https://stor.artstor.org/stor/9597f6f2-4919-4c73-884f-42c9c74f22aa_size1,bierstadt,Ac
Albert Bierstadt,Niagara Falls,1888,https://stor.artstor.org/stor/9597f6f2-4919-4c73-884f-42c9c74f22aa_size1,church,Sc
Albert Bierstadt,Niagara Falls,1888,https://stor.artstor.org/stor/9597f6f2-4919-4c73-884f-42c9c74f22aa_size1,cole,Sc
Albert Bierstadt,Niagara Falls,1888,https://stor.artstor.org/stor/9597f6f2-4919-4c73-884f-42c9c74f22aa_size1,cropsey,Cc
Frederic Edwin Church,Niagara Falls,1857,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20296951.jpg,bierstadt,Cb
Frederic Edwin Church,Niagara Falls,1857,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20296951.jpg,bierstadt,Ac
Frederic Edwin Church,Niagara Falls,1857,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20296951.jpg,church,Sc
Frederic Edwin Church,Niagara Falls,1857,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20296951.jpg,cole,Sc
Frederic Edwin Church,Niagara Falls,1857,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20296951.jpg,cropsey,Cc
Thomas Cole,Niagara Falls,1830,https://stor.artstor.org/stor/6175ce29-2fab-472d-bddd-4eb35f6d79a1_size1,bierstadt,Cb
Thomas Cole,Niagara Falls,1830,https://stor.artstor.org/stor/6175ce29-2fab-472d-bddd-4eb35f6d79a1_size1,bierstadt,Ac
Thomas Cole,Niagara Falls,1830,https://stor.artstor.org/stor/6175ce29-2fab-472d-bddd-4eb35f6d79a1_size1,church,Sc
Thomas Cole,Niagara Falls,1830,https://stor.artstor.org/stor/6175ce29-2fab-472d-bddd-4eb35f6d79a1_size1,cole,Sc
Thomas Cole,Niagara Falls,1830,https://stor.artstor.org/stor/6175ce29-2fab-472d-bddd-4eb35f6d79a1_size1,cropsey,Cc
Albert Bierstadt,"Lake Tahoe, California",1867,https://stor.artstor.org/stor/442f65da-2502-49d8-892b-911907a64c76_size1,bierstadt,Ac
Albert Bierstadt,Lake Lucerne,1858,https://stor.artstor.org/stor/52f39a54-368e-4301-bbad-5a943573c15f_size1,bierstadt,Sc
Albert Bierstadt,Canadian Rockies (Lake Louise),1889,https://stor.artstor.org/stor/63e8ef9d-0583-4710-9c5e-7f07310d7ada_size1,bierstadt,Sc
Albert Bierstadt,Canadian Rockies (Lake Louise),1889,https://stor.artstor.org/stor/63e8ef9d-0583-4710-9c5e-7f07310d7ada_size1,bierstadt,Ac
Albert Bierstadt,Canadian Rockies (Lake Louise),1889,https://stor.artstor.org/stor/d53c26f7-1d45-47c6-919b-dedf01699952_size1,bierstadt,Sc
Albert Bierstadt,Canadian Rockies (Lake Louise),1889,https://stor.artstor.org/stor/d53c26f7-1d45-47c6-919b-dedf01699952_size1,bierstadt,Ac
Albert Bierstadt,Canadian Rockies (Lake Louise),1889,https://stor.artstor.org/stor/185af4d5-ec90-40d8-a396-3b1cacb9623a_size1,bierstadt,Sc
Albert Bierstadt,Canadian Rockies (Lake Louise),1889,https://stor.artstor.org/stor/185af4d5-ec90-40d8-a396-3b1cacb9623a_size1,bierstadt,Ac
Albert Bierstadt,"The Grizzly Giant Sequoia, Mariposa Grove, California",1872,https://stor.artstor.org/stor/8d5c3256-591c-4259-afab-8c6ac62e0a67_size1,bierstadt,Ac
Albert Bierstadt,Sail Boats,1877,https://stor.artstor.org/stor/91750b05-c5a1-40e0-a18a-bf808cc600a7_size1,bierstadt,Ns
Albert Bierstadt,Banana Trees,1869,https://stor.artstor.org/stor/5e6a72ad-2ec0-4643-800d-ebc1995de2fe_size1,bierstadt,Ac
Albert Bierstadt,Niagara from the American Side,1869,https://stor.artstor.org/stor/7b70c614-4b62-45ce-a6ea-b71976c99c6c_size1,bierstadt,Ns
Albert Bierstadt,Last of the Buffalo,1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331825.jpg,bierstadt,As
Albert Bierstadt,Last of the Buffalo,1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331825.jpg,bierstadt,Ns
Albert Bierstadt,"The Saint Lawrence River from the Citadel, Quebec",1880,https://stor.artstor.org/stor/3ed66f88-6582-4bc6-960f-f35820e6a8c7_size1,bierstadt,Sc
Albert Bierstadt,Bombardment of Fort Sumter,1861,https://stor.artstor.org/stor/0f0e9d2f-5bd8-485d-b035-e5464d7afa7f_size1,bierstadt,As
Albert Bierstadt,Bombardment of Fort Sumter,1861,https://stor.artstor.org/stor/0f0e9d2f-5bd8-485d-b035-e5464d7afa7f_size1,bierstadt,Ns
Albert Bierstadt,Bombardment of Fort Sumter,1861,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331824.jpg,bierstadt,As
Albert Bierstadt,Bombardment of Fort Sumter,1861,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331824.jpg,bierstadt,Ns
Albert Bierstadt,"Echo Lake, Franconia Mountains, New Hampshire",1861,https://stor.artstor.org/stor/9299b31c-9e45-463e-a088-bdc72cd78c42_size1,bierstadt,Ac
Albert Bierstadt,Seascape,1830,https://stor.artstor.org/stor/0ac6d3fe-7904-4987-a0a2-142c814c73e5_size1,bierstadt,As
Albert Bierstadt,Seascape,1830,https://stor.artstor.org/stor/0ac6d3fe-7904-4987-a0a2-142c814c73e5_size1,moran,As
Thomas Moran,Seascape,1909,https://stor.artstor.org/stor/dcec66a4-f0d6-40ce-ba3e-dfd46c8fc71e_size1,bierstadt,As
Thomas Moran,Seascape,1909,https://stor.artstor.org/stor/dcec66a4-f0d6-40ce-ba3e-dfd46c8fc71e_size1,moran,As
Albert Bierstadt,The Last of the Buffalo,1888,https://stor.artstor.org/stor/c31c1d74-32f1-4809-8a02-9cdae02d752f_size1,bierstadt,Cs
Albert Bierstadt,The Last of the Buffalo,1888,https://stor.artstor.org/stor/c31c1d74-32f1-4809-8a02-9cdae02d752f_size1,bierstadt,Ns
Albert Bierstadt,The Last of the Buffalo,1888,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16329512.jpg,bierstadt,Cs
Albert Bierstadt,The Last of the Buffalo,1888,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16329512.jpg,bierstadt,Ns
Albert Bierstadt,"Sunrise, Yosemite Valley",1870,https://stor.artstor.org/stor/16c4d892-1247-424a-be52-75d220ccac91_size1,bierstadt,Cb
Albert Bierstadt,Indians near Fort Laramie,1859,https://stor.artstor.org/stor/d6e3f202-61f4-4792-9169-6db79295fbea_size1,bierstadt,Cc
Albert Bierstadt,Indians near Fort Laramie,1859,https://stor.artstor.org/stor/d6e3f202-61f4-4792-9169-6db79295fbea_size1,bierstadt,Ac
Albert Bierstadt,Indians near Fort Laramie,1859,https://stor.artstor.org/stor/3568aa60-52b6-413a-8c8a-510acab4d0dc_size1,bierstadt,Cc
Albert Bierstadt,Indians near Fort Laramie,1859,https://stor.artstor.org/stor/3568aa60-52b6-413a-8c8a-510acab4d0dc_size1,bierstadt,Ac
Albert Bierstadt,Fir Trees and Storm Clouds,1870,https://stor.artstor.org/stor/e8654606-15ec-4164-926d-29d4b84d649b_size1,bierstadt,Cu
Albert Bierstadt,Fir Trees and Storm Clouds,1870,https://stor.artstor.org/stor/e8654606-15ec-4164-926d-29d4b84d649b_size1,bierstadt,Cc
Albert Bierstadt,Fir Trees and Storm Clouds,1870,https://stor.artstor.org/stor/ecdd8415-c72e-407d-90c5-8b547863456a_size1,bierstadt,Cu
Albert Bierstadt,Fir Trees and Storm Clouds,1870,https://stor.artstor.org/stor/ecdd8415-c72e-407d-90c5-8b547863456a_size1,bierstadt,Cc
Albert Bierstadt,"Rocky Mountains, ""Lander's Peak""",1863,https://stor.artstor.org/stor/75872af8-e41a-41c4-b56b-ffeb0df13eba_size1,bierstadt,Ac
Albert Bierstadt,"Bridal Veil Falls, Yosemite Valley, California",1871,https://stor.artstor.org/stor/9608741d-5555-4e17-9813-0e1ca42f0dbf_size1,bierstadt,Cs
Albert Bierstadt,"View from the Wind River Mountains, Wyoming",1860,https://stor.artstor.org/stor/74c332ce-1093-4be2-b862-4ce4c072580a_size1,bierstadt,Sc
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,durand,Ns
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,bierstadt,Sc
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,cole,St
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,cole,As
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,durand,Ns
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,bierstadt,Sc
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,cole,St
Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,cole,As
Albert Bierstadt,Nooning on the Platte,1859,https://stor.artstor.org/stor/d1035382-1bc4-41d0-b997-45d47c8dfc2e_size1,bierstadt,Sc
Albert Bierstadt,Niagara,1869,https://stor.artstor.org/stor/10f3af9a-b0bc-4b96-8c8b-ca3ec1d1fe32_size1,bierstadt,Ns
Albert Bierstadt,Niagara,1869,https://stor.artstor.org/stor/10f3af9a-b0bc-4b96-8c8b-ca3ec1d1fe32_size1,church,Cc
Albert Bierstadt,Niagara,1869,https://stor.artstor.org/stor/10f3af9a-b0bc-4b96-8c8b-ca3ec1d1fe32_size1,church,Ac
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/102a9b4f-9c58-488c-834c-b83b15d1b0c3_size1,bierstadt,Ns
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/102a9b4f-9c58-488c-834c-b83b15d1b0c3_size1,church,Cc
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/102a9b4f-9c58-488c-834c-b83b15d1b0c3_size1,church,Ac
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/7e051202-0a42-43e4-8a22-3d6cd57c13e0_size1,bierstadt,Ns
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/7e051202-0a42-43e4-8a22-3d6cd57c13e0_size1,church,Cc
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/7e051202-0a42-43e4-8a22-3d6cd57c13e0_size1,church,Ac
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/5f87f58d-925b-48b4-8ff6-090c67f97954_size1,bierstadt,Ns
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/5f87f58d-925b-48b4-8ff6-090c67f97954_size1,church,Cc
Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/5f87f58d-925b-48b4-8ff6-090c67f97954_size1,church,Ac
Albert Bierstadt,Five Portraits of North American Indians,1859,https://stor.artstor.org/stor/1541930f-5937-4d41-b814-54c91220dc13_size1,bierstadt,Ac
Albert Bierstadt,Laramie Peak,1870,https://stor.artstor.org/stor/cef0c2db-ecd1-4336-bfa5-8503531a8606_size1,bierstadt,Ns
Albert Bierstadt,Laramie Peak,1870,https://stor.artstor.org/stor/cef0c2db-ecd1-4336-bfa5-8503531a8606_size1,bierstadt,Sc
Albert Bierstadt,Laramie Peak,1870,https://stor.artstor.org/stor/45dccd52-09d3-409f-aa7d-0b84c71a626d_size1,bierstadt,Ns
Albert Bierstadt,Laramie Peak,1870,https://stor.artstor.org/stor/45dccd52-09d3-409f-aa7d-0b84c71a626d_size1,bierstadt,Sc
Albert Bierstadt,"The Marina Piccola, Capri",1859,https://stor.artstor.org/stor/c91c2b9f-3326-4287-85d3-4efe2eb94989_size1,bierstadt,Ns
Albert Bierstadt,"Nevada Falls, Yosemite",1872,https://stor.artstor.org/stor/e9c4a008-3cdf-4455-8341-766c11139ef5_size1,bierstadt,Ac
Albert Bierstadt,"Nevada Falls, Yosemite",1872,https://stor.artstor.org/stor/348790d9-448d-40de-a53c-30dc59f05926_size1,bierstadt,Ac
Albert Bierstadt,Figure Study for The Last of the Buffalo,1888,https://stor.artstor.org/stor/7347e063-1bb0-4e03-a090-93c2a48b9a21_size1,bierstadt,Sc
Albert Bierstadt,Figure Study for The Last of the Buffalo,1888,https://stor.artstor.org/stor/7347e063-1bb0-4e03-a090-93c2a48b9a21_size1,bierstadt,As
Albert Bierstadt,Figure Study for The Last of the Buffalo,1888,https://stor.artstor.org/stor/f1b5f4ad-dfc5-412f-aeb3-dcdf731a5d19_size1,bierstadt,Sc
Albert Bierstadt,Figure Study for The Last of the Buffalo,1888,https://stor.artstor.org/stor/f1b5f4ad-dfc5-412f-aeb3-dcdf731a5d19_size1,bierstadt,As
Albert Bierstadt,Lake Tahoe,1868,https://stor.artstor.org/stor/635eb232-00ce-4556-b58a-dc731b63a531_size1,bierstadt,Ac
Albert Bierstadt,Lake Tahoe,1868,https://stor.artstor.org/stor/635eb232-00ce-4556-b58a-dc731b63a531_size1,bierstadt,Cu
Albert Bierstadt,Lake Tahoe,1872,https://stor.artstor.org/stor/b1f6c052-8023-4bd6-a31c-aa173a9549da_size1,bierstadt,Ac
Albert Bierstadt,Lake Tahoe,1872,https://stor.artstor.org/stor/b1f6c052-8023-4bd6-a31c-aa173a9549da_size1,bierstadt,Cu
Albert Bierstadt,"Sunset Light, Wind River Range of the Rocky Mountains",1861,https://stor.artstor.org/stor/55d3afb6-171e-4634-a5a6-91889c9ab63a_size1,bierstadt,Sc
Albert Bierstadt,"Sunset Light, Wind River Range of the Rocky Mountains",1861,https://stor.artstor.org/stor/55d3afb6-171e-4634-a5a6-91889c9ab63a_size1,bierstadt,As
Albert Bierstadt,Interior of a Library,1886,https://stor.artstor.org/stor/c489def5-a5bd-4435-b48b-3300f23fc948_size1,bierstadt,Ns
Albert Bierstadt,Sunrise in the Sierras,1872,https://stor.artstor.org/stor/f017f55d-77ac-4520-8925-812a65845a38_size1,bierstadt,As
Albert Bierstadt,Horse Study for The Last of the Buffalo,1888,https://stor.artstor.org/stor/5964c989-5806-4761-b6f4-3618808b7375_size1,bierstadt,Ac
Albert Bierstadt,Palm Trees with a Domed Church,1880,https://stor.artstor.org/stor/75b925a5-9087-4507-b99b-c28e68f411d1_size1,bierstadt,Ac
Albert Bierstadt,"Wreck of the ""Ancon"" in Loring Bay, Alaska",1889,https://stor.artstor.org/stor/753be5ef-0ead-4eab-9a6b-8496cb33804f_size1,bierstadt,Ns
Albert Bierstadt,"Wreck of the ""Ancon"" in Loring Bay, Alaska",1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/1536554.jpg,bierstadt,Ns
Albert Bierstadt,"Seal Rocks, Farallons",1872,https://stor.artstor.org/stor/afeaed9a-e92f-440e-8b38-4c77f3e74086_size1,bierstadt,As
Albert Bierstadt,"Rocky Mountains, Lander's Peak",1866,https://stor.artstor.org/stor/89d9518b-5b9c-49b7-9312-aa3dad1d6250_size1,bierstadt,Ac
Albert Bierstadt,Swiss Mountain Cabin,1872,https://stor.artstor.org/stor/79b769cd-ded5-4a2c-a600-9e5c6fa06f69_size1,bierstadt,Sc
Albert Bierstadt,"Mount Brewer from Kings River Canyon, California",1872,https://stor.artstor.org/stor/09d7e80d-5569-4f9c-841e-72739c23eaf0_size1,bierstadt,Sc
Albert Bierstadt,Fishing Boats at Capri,1857,https://stor.artstor.org/stor/35df39ca-02aa-468c-bf6b-3dbccf437aa6_size1,bierstadt,Ns
Albert Bierstadt,"Piz Bernina, Switzerland",1880,https://stor.artstor.org/stor/3c52b1f3-6810-4de7-8215-169220330f20_size1,bierstadt,Ns
Albert Bierstadt,Sea Cove,1880,https://stor.artstor.org/stor/0d3e27b9-8b89-4262-9c4d-31651099b95d_size1,bierstadt,As
Albert Bierstadt,Sea Cove,1880,https://stor.artstor.org/stor/b81cb351-7be2-4445-bd18-78ac7bf70de6_size1,bierstadt,As
Albert Bierstadt,Evening on the Prairie,1870,https://stor.artstor.org/stor/57104a81-4b79-4776-9d38-11b2653ce1c0_size1,bierstadt,Ac
Albert Bierstadt,Grizzly Bears,1859,https://stor.artstor.org/stor/cf9daeb1-045e-4e15-a603-d7da8932efba_size1,bierstadt,Sc
Albert Bierstadt,Donner Lake From the Summit,1873,https://stor.artstor.org/stor/e019fa21-949b-4738-8fcf-b37ef4f44cfa_size1,bierstadt,Ns
Albert Bierstadt,Western Landscape,1867,https://stor.artstor.org/stor/2058c6aa-35ac-435d-8ea8-111abace0a0f_size1,bierstadt,Sc
Albert Bierstadt,Western Landscape,1867,https://stor.artstor.org/stor/2058c6aa-35ac-435d-8ea8-111abace0a0f_size1,moran,Sc
Thomas Moran,Western Landscape,1864,https://stor.artstor.org/stor/0159fc54-0668-4d5d-8156-4db7a5385596_size1,bierstadt,Sc
Thomas Moran,Western Landscape,1864,https://stor.artstor.org/stor/0159fc54-0668-4d5d-8156-4db7a5385596_size1,moran,Sc
Albert Bierstadt,"Home Of The Rainbow Horse Shoe Fall,Niagara",1869,https://stor.artstor.org/stor/293e6951-4756-4eab-8881-ef5067a54007_size1,bierstadt,Ns
Albert Bierstadt,"Estes Park, Colorado",1869,https://stor.artstor.org/stor/970a4545-2e94-46e0-b042-3d69e5e36860_size1,bierstadt,Cb
Albert Bierstadt,"View of Donner Lake, California",1871,https://stor.artstor.org/stor/7bb1e924-de39-4791-b1a5-6e6420e2b0a6_size1,bierstadt,Ac
Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/75aaae16-9a3d-4922-85a9-85aaf677e3ac_size1,bierstadt,Sc
Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/75aaae16-9a3d-4922-85a9-85aaf677e3ac_size1,bierstadt,Cs
Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/75aaae16-9a3d-4922-85a9-85aaf677e3ac_size1,bierstadt,Ns
Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/050b7a3c-c42d-4526-9c96-fc59145648a2_size1,bierstadt,Sc
Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/050b7a3c-c42d-4526-9c96-fc59145648a2_size1,bierstadt,Cs
Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/050b7a3c-c42d-4526-9c96-fc59145648a2_size1,bierstadt,Ns
Albert Bierstadt,Yosemite Valley,1868,https://stor.artstor.org/stor/8a3e208d-33b0-4f01-b434-72060af00460_size1,bierstadt,Sc
Albert Bierstadt,Yosemite Valley,1868,https://stor.artstor.org/stor/8a3e208d-33b0-4f01-b434-72060af00460_size1,bierstadt,Cs
Albert Bierstadt,Yosemite Valley,1868,https://stor.artstor.org/stor/8a3e208d-33b0-4f01-b434-72060af00460_size1,bierstadt,Ns
Albert Bierstadt,Yosemite Valley,1866,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16328515.jpg,bierstadt,Sc
Albert Bierstadt,Yosemite Valley,1866,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16328515.jpg,bierstadt,Cs
Albert Bierstadt,Yosemite Valley,1866,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16328515.jpg,bierstadt,Ns
Albert Bierstadt,The Overland Trail,1871,https://stor.artstor.org/stor/5b2e0a36-e6de-4f42-ba8a-1d003a127ebf_size1,bierstadt,Ns
Albert Bierstadt,Studies of Indian Chiefs Made at Fort Laramie,1859,https://stor.artstor.org/stor/720916c4-de37-4e7a-8fe4-ac5188093806_size1,bierstadt,Ac
Albert Bierstadt,Studies of Indian Chiefs Made at Fort Laramie,1859,https://stor.artstor.org/stor/cac2942b-5f73-4d45-a705-b004fe758be7_size1,bierstadt,Ac
Albert Bierstadt,The Matterhorn,1867,https://stor.artstor.org/stor/ac0ae6a0-5057-4cc0-b6a2-269e80510dce_size1,bierstadt,Ac
Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://stor.artstor.org/stor/2b43df17-78b7-475c-a2fe-c999d76ef3c9_size1,bierstadt,As
Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://stor.artstor.org/stor/2b43df17-78b7-475c-a2fe-c999d76ef3c9_size1,bierstadt,St
Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/1536541.jpg,bierstadt,As
Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/1536541.jpg,bierstadt,St
Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://stor.artstor.org/stor/4c798820-e253-4f6f-acd2-c2b32756c84e_size1,bierstadt,As
Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://stor.artstor.org/stor/4c798820-e253-4f6f-acd2-c2b32756c84e_size1,bierstadt,St
Albert Bierstadt,Sunrise on the Matterhorn,1875,https://stor.artstor.org/stor/b63872c6-3f7c-4187-b4a8-646db52312c8_size1,bierstadt,Cs
Albert Bierstadt,Sunrise on the Matterhorn,1875,https://stor.artstor.org/stor/b63872c6-3f7c-4187-b4a8-646db52312c8_size1,bierstadt,As
Albert Bierstadt,Sunrise on the Matterhorn,1875,https://stor.artstor.org/stor/c01c45c2-0261-4c13-8f39-8347f802af20_size1,bierstadt,Cs
Albert Bierstadt,Sunrise on the Matterhorn,1875,https://stor.artstor.org/stor/c01c45c2-0261-4c13-8f39-8347f802af20_size1,bierstadt,As
Albert Bierstadt,Tree Sketch and Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/ba263813-1e3d-4ecd-9cb0-fb357a38774b_size1,bierstadt,Ac
Albert Bierstadt,Sketches of Canoes and a Figure Carrying a Barrel (from Sketchbook),1890,https://stor.artstor.org/stor/ec496698-4636-400c-bc68-2dda7b9080c0_size1,bierstadt,As
Albert Bierstadt,Three Figures (from Sketchbook),1891,https://stor.artstor.org/stor/d15abe14-8d38-485a-9fbd-86049d1a25c6_size1,bierstadt,Ac
Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/7b9fe976-0f4c-4f34-b543-a1dd8bee7de6_size1,bierstadt,Sc
Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/7b9fe976-0f4c-4f34-b543-a1dd8bee7de6_size1,bierstadt,Cs
Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/4170799d-de47-4c49-b466-d3a427268fb9_size1,bierstadt,Sc
Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/4170799d-de47-4c49-b466-d3a427268fb9_size1,bierstadt,Cs
Albert Bierstadt,Sketch of a Mountain Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/745d8bdf-1516-48be-9fdf-37b0a33db398_size1,bierstadt,Ns
Albert Bierstadt,Sketches of Armor and Figure (from Sketchbook),1891,https://stor.artstor.org/stor/6305bdb1-4c4d-4f22-a8ae-c7f1d4876474_size1,bierstadt,Cc
Albert Bierstadt,Alaska,1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13798477.jpg,bierstadt,Cs
Albert Bierstadt,Blue Mountain and Lake,1857,https://stor.artstor.org/stor/92934ae6-9eae-4fd9-aee4-25b5a6c37c59_size1,bierstadt,Ct
Albert Bierstadt,Puget Sound on the Pacific Coast,1870,https://stor.artstor.org/stor/acfb8171-a83a-4132-bd94-1f9bf1c05dfa_size1,bierstadt,As
Albert Bierstadt,Sunlight and Shadow,1862,https://stor.artstor.org/stor/7b4974e0-6635-4036-a336-2f49807a6925_size1,bierstadt,As
Albert Bierstadt,California Spring,1875,https://stor.artstor.org/stor/558cf506-cd61-4242-a9d1-4138a2089f69_size1,bierstadt,Cb
Albert Bierstadt,Nassau Harbor,1877,https://stor.artstor.org/stor/da36d3b8-87af-4af8-8b86-795bbcb99f85_size1,bierstadt,Cs
Albert Bierstadt,Nassau Harbor,1877,https://stor.artstor.org/stor/da36d3b8-87af-4af8-8b86-795bbcb99f85_size1,bierstadt,St
Albert Bierstadt,Nassau Harbor,1877,https://stor.artstor.org/stor/f61a70de-ab35-48e0-9501-1955ea27730f_size1,bierstadt,Cs
Albert Bierstadt,Nassau Harbor,1877,https://stor.artstor.org/stor/f61a70de-ab35-48e0-9501-1955ea27730f_size1,bierstadt,St
Albert Bierstadt,Nassau Harbor,1877,https://stor.artstor.org/stor/fb19b24e-6426-4b99-b923-c5938114a2bd_size1,bierstadt,Cs
Albert Bierstadt,Nassau Harbor,1877,https://stor.artstor.org/stor/fb19b24e-6426-4b99-b923-c5938114a2bd_size1,bierstadt,St
Albert Bierstadt,Farallon Islands,1872,https://stor.artstor.org/stor/56617832-643b-4ba4-a105-eb22a74a7e03_size1,bierstadt,As
Albert Bierstadt,Ruins of Paestum,1858,https://stor.artstor.org/stor/adaa5f69-d3bb-459c-a9b2-505ad049c5d1_size1,bierstadt,Cs
Albert Bierstadt,Giant Redwood Trees of California,1874,https://stor.artstor.org/stor/8ec1d756-60e9-4eca-977f-c7269b4ff82a_size1,bierstadt,Ac
